url,Picture URL,Brand,Product Name,Model,Model Name,Price in India,Total Ratings,1 Stars,2 Stars,3 Stars,4 Stars,5 Stars,Display Size,Screen Type,Resolution Standard,No of USB Port,No of HDMI Port,Smart TV,Color,Speaker Output RMS,Number of Speakers,Resolution (pixels),Power Consumption,Analog Audio Input,Width x Height x Depth (without stand),Built In Wi-Fi,Weight (without stand),Width x Height x Depth (with stand),Refresh Rate (Hz),Launch Year,Weight (with stand),Curve TV,Aspect Ratio,Contrast Ratio,Touch Remote,RF Connectivity Input,3D,Component In (RGB Cable),View Angle,Sound Technology,Ethernet (RJ45),Speaker Type,RF Capable,Headphone Jack,Supported Video Formats,Operating System,Series,Brightness,Surround Sound,other_info
https://gadgets.ndtv.com/thomson-32-inch-led-hd-ready-tv-r9-32tm3290-price-in-india-92063,https://i.gadgets360cdn.com/products/large/32TM3290-416x277-1587130498.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Thomson,"Thomson 32 Inches HD Ready LED TV (R9 32TM3290, Black)",32 inch LED HD Ready TV (R9 32TM3290),32TM3290,"₹ 11,999","1,277",12,3,7,28,50,32 inch,LED,,2,2,No,Black,20W,2,1366x768,"54W, 0.5W (Standby)",,735mm x 440mm x 100mm,,5.9kg,735mm x 480mm x 100mm,60,2018,,No,"16:9, 4:3, Auto, Just Scan, Zoom1, Zoom2",5000:1 (Static),No,,No,,178 degree,Surround,,Free Edge Speaker,No,,"AVI, MPG, DAT, VOB, DIV, MOV, MKV, RM",,R9,450 nits,Yes,"{'Wi-Fi Type': 'No', 'Supported Audio Formats': 'WMA, MP3, M4A', 'Supported App - Youtube': 'No', 'Supported App - Netflix': 'No', 'Digital Audio Output': 'Yes', 'Stand Type': '5.9kg', 'Battery Type': 'AAA', 'Supported App - Hotstar': 'No', 'PC Audio In': 'Yes', 'Audio Out': 'Yes', 'Digital Noise Filter': 'Yes'}"
https://gadgets.ndtv.com/sony-49-inch-led-ultra-hd-4k-tv-kd-49x7500e-11523,https://i.gadgets360cdn.com/products/televisions/large/1548155097_832_sony_49-inch-led-ultra-hd-4k-tv-kd-49x7500e.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Sony,"Sony 49 Inches Ultra HD (4K) LCD Smart TV (KD-49X7500E, Black)",49 Inch LED Ultra HD (4K) TV (KD-49X7500E),KD-49X7500E,"₹ 71,999",8,0,0,0,50,50,49 inch,LED,4K,3,4,Yes,Black,20 W,2,3840x2160,"125 W, 0.5 W (Standby)",Yes,96.5 cm x 72.1 cm x 27.9 cm,Yes,16.2 kg,124.2 cm x 78.4 cm x 35.6 cm,200,2018,17.4 kg,No,,,No,1 Side,No,1 Bottom Hybrid with Composite,,"Dolby Digital, Dolby Digital Plus, Dolby Pulse, DTS Digital Surround",1,Open Baffle Speaker,Yes,,MPEG1/MPEG2TS/AVCHD/MP4/AVI/WMV/LPCM/MP3/WMA/JPEG,Android,X7002F,,,"{'Wi-Fi Type': 'Wi-Fi Certified 802.11a/b/g/n/ac', 'Picture Engine': '4K X-Reality PRO', 'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Operating System Present': 'Yes', 'Stand Type': 'Table Top', 'Screen Mirroring': 'Yes', 'Storage Capacity': '16GB'}"
https://gadgets.ndtv.com/samsung-32-inch-led-ultra-hd-4k-tv-series-4-ua32n4305arxxl-price-in-india-91874,https://i.gadgets360cdn.com/products/large/a-ua32n4305arxxl-samsung-original-imafgxd4tzf7d8fn-416x253-1585654865.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Samsung,"Samsung 32 Inches HD Ready LED Smart TV (Series 4 UA32N4305ARXXL, Black)",32 Inch LED HD Ready TV (Series 4 UA32N4305ARXXL),UA32N4305ARXXL,"₹ 14,499","1,053",6,4,10,27,53,32 inch,LED,HD-Ready,1,2,,Black,10W,2,1366x768,"48W, 0.5W (Standby)",,73.74cm x 43.8cm x 7.41cm,Yes,3.8kg,73.74cm x 46.54cm x 15.05cm,50,2019,3.9kg,No,16:09,,,,No,,,Dolby Digital Plus,1,Stereo,,,,Tizen,Series 4,,Stereo Sound,"{'Wi-Fi Type': '802.11 ac dual band', 'Picture Engine': 'Hyper Real', 'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Stand Type': 'Table Top', 'Screen Mirroring': 'Yes', 'Processor': 'Quad-Core', 'Number of Cores': 'quad-core', 'Supported App - Hotstar': 'Yes', 'RAM': '1.25GB', 'Digital Noise Filter': 'Yes', 'Graphic Processor': 'Mali 400 MP4', 'NFC Support': 'No'}"
https://gadgets.ndtv.com/samsung-49-inch-led-full-hd-tv-49m6300-9684,https://i.gadgets360cdn.com/products/televisions/large/1548153474_832_samsung_49-inch-led-full-hd-tv-49m6300.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Samsung,"Samsung 49 Inches Full HD LED Curved TV (49M6300, Grey)",49 Inch LED Full HD TV (49M6300),49M6300,"₹ 91,850",,0,0,0,0,0,49 inch,LED,Full-HD,2,3,Yes,Black,20 W,2,1920x1080,"110 W, 0.5 W (Standby)",Yes,1105.1 mm x 646.4 mm x 89.3 mm,Yes,12.4 kg,1105.1 mm x 712.2 mm x 293 mm,120,2017,"Package Dimension WxHxD: 1222 x 741 x 189 mm, Package Weight: 17.9 kg",Yes,,19264:01:00 Static,No,1/0 Common Use for Terrestrial/0,No,,,"Dolby Digital Plus, DTS Codec",1,2 Channel Down Firing with Bass Reflex,Yes,,,Tizen,Series 6,,,"{'Wi-Fi Type': 'Wi-Fi Direct', 'Picture Engine': 'Hyper Real', 'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Operating System Present': 'Yes', 'Stand Type': 'Quad', 'Screen Mirroring': 'Yes', 'Processor': 'Quad-core', 'Number of Cores': 'quad-core', 'Supported App - Hotstar': 'Yes'}"
https://gadgets.ndtv.com/cloudwalker-43-inch-led-full-hd-tv-cloud-43sf-9985,https://i.gadgets360cdn.com/products/televisions/large/1548153778_832_cloudwalker_43-inch-led-full-hd-tv-cloud-43sf.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,CloudWalker,CloudWalker Cloud TV 109cm (43 inch) Full HD LED Smart TV(CLOUD TV 43SF),43 Inch LED Full HD TV (CLOUD 43SF),CLOUD 43SF,"₹ 21,999",508,16,4,8,24,48,43 inch,LED,Full-HD,2,2,Yes,Black,8 W x 2,2,1920x1080,"75 W, 0.5 W (Standby)",,972 mm x 565 mm x 92 mm,Yes,7 kg,970 mm x 206 mm x 616 mm,60,2017,8.5 KG,No,&quot16:09&quot,4000:1 Static Static,No,,,,,Dolby Digital Sound,1,,,,,Android,Cloud TV,,Yes,"{'Wi-Fi Type': 'In-built Wi-Fi', 'Picture Engine': 'XLuminous', 'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Operating System Present': 'Yes', 'Screen Mirroring': 'Yes', 'Processor': 'CPU - Cortex A7', 'Number of Cores': 'dual-core', 'Supported App - Hotstar': 'Yes', 'Storage Capacity': '8GB', 'RAM': '1GB', 'Graphic Processor': 'GPU - Mali 400'}"
https://gadgets.ndtv.com/intex-43-inch-led-full-hd-tv-avoir-43smart-splash-plus-9959,https://i.gadgets360cdn.com/products/televisions/large/1548153751_832_intex_43-inch-led-full-hd-tv-avoir-43smart-splash-plus.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Intex,"Intex 43 Inches Full HD LED Smart TV (AVOIR 43SMART SPLASH PLUS, Black)",43 Inch LED Full HD TV (AVOIR 43SMART SPLASH PLUS),AVOIR 43SMART SPLASH PLUS,"₹ 19,999",176,6,4,7,27,56,43 inch,LED,Full-HD,2,2,Yes,Black,20 W,2,1920x1080,"61 W, 0.49 W (Standby)",Yes,,Yes,,,60,2017,,No,"4:3, 16:9, Auto, Just Scan, Zoom1, Zoom2",Mega Static,No,1 Bottom,No,2 Composite,178 deg,,1,,Yes,Yes,,Android,,250 nits,Yes,"{'Supported Audio Formats': 'Audio Codec: AC3 Dolby Digital, EAC3, HE-AAC, AAC, MP2, MP3, PCM, DTS, DTS-HD, DTS Express, WMA, apt-X', 'Supported App - Youtube': 'Yes', 'Digital Audio Output': 'No', 'Operating System Present': 'Yes', 'Screen Mirroring': 'Yes', 'PC Audio In': 'Yes', 'Audio Out': 'Yes', 'PC D-sub': 'Yes', 'Digital Noise Filter': 'Yes', 'NFC Support': 'No'}"
https://gadgets.ndtv.com/sony-49-inch-led-ultra-hd-4k-tv-kd-49x8200e-11524,https://i.gadgets360cdn.com/products/televisions/large/1548155098_832_sony_49-inch-led-ultra-hd-4k-tv-kd-49x8200e.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Sony,"Sony 49 Inches Ultra HD (4K) LCD TV (KD-49X8200E, Black)",49 Inch LED Ultra HD (4K) TV (KD-49X8200E),KD-49X8200E,"₹ 49,999",28,14,4,7,11,64,49 inch,LED,4K,3,4,Yes,Black,40 W,4,3840x2160,"172 W, 0.5 W (Standby)",Yes,1096 mm x 640 mm x 57 mm,Yes,12.2 kg,1096 mm x 691 mm x 252 mm,200,2017,"Package W x H x D: Approx. 1190 x 748 x 163 mm, Stand Width: Approx. 573 mm, VESA Hole Pitch W x H: 200 x 200 mm, Package Weight Gross: Approx. 18 kg",No,,,No,1 Side,No,1 Bottom Hybrid with Composite,,"Dolby Digital, Dolby Digital Plus, Dolby Pulse, DTS Digital Surround",1,Bass Reflex Speaker,Yes,,MPEG1/MPEG2TS/AVCHD/MP4/AVI/WMV/LPCM/MP3/WMA/JPEG,Android,BRAVIA X8200E Series,,,"{'Wi-Fi Type': 'Wi-Fi Certified 802.11a/b/g/n/ac', 'Picture Engine': '4K X-Reality PRO', 'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Operating System Present': 'Yes', 'Stand Type': 'Table Top', 'Screen Mirroring': 'Yes', 'Storage Capacity': '16GB'}"
https://gadgets.ndtv.com/samsung-43-inch-led-full-hd-tv-43m5570-9553,https://i.gadgets360cdn.com/products/televisions/large/1548153347_832_samsung_43-inch-led-full-hd-tv-43m5570.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Samsung,"Samsung 43 Inches Full HD LED Smart TV (43M5570, Grey)",43 Inch LED Full HD TV (43M5570),43M5570,"₹ 33,790",24,4,0,0,13,83,43 inch,LED,Full-HD,2,3,Yes,Black,20 W,2,1920x1080,"115 W, 0.5 W (Standby)",,972.9 mm x 570 mm x 55.1 mm,Yes,9.5 kg,972.9 mm x 635 mm x 250.7 mm,120,2017,"Package Dimension WxHxD: 1115 x 673 x 123 mm, Package Weight: 13.5 kg",No,,5000000:1 Static,No,1/0 Common Use for Terrestrial/1,No,,,"Dolby Digital Plus, DTS Codec",1,2 Channel Down Firing with Bass Reflex,Yes,,,Tizen,Series 5,,,"{'Wi-Fi Type': 'Wi-Fi Direct', 'Picture Engine': 'Hyper Real', 'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Digital Audio Output': '1', 'Operating System Present': 'Yes', 'Stand Type': 'Quad', 'Screen Mirroring': 'Yes', 'Processor': 'Quad-core', 'Number of Cores': 'quad-core'}"
https://gadgets.ndtv.com/mitashi-40-inch-led-ultra-hd-4k-tv-mide040v03-11624,https://i.gadgets360cdn.com/products/televisions/large/1548155207_832_mitashi_40-inch-led-ultra-hd-4k-tv-mide040v03.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Mitashi,,40 Inch LED Ultra HD (4K) TV (MIDE040V03),MIDE040V03,,,0,0,0,0,0,40 inch,LED,4K,2,2,Yes,Black,20 W,2,3840x2160,"75 W, 0.5 W (Standby)",Yes,925 mm x ﾽ95.2 mm x 551 mm,Yes,6.50 Kg,925 mm x 220 mm x 604 mm,60,2016,6.90 kg,No,16:09,"5000:01:00 (Static) , 500000 : 1 (Dynamic)",No,,,Component Input Y / Pb / Pr: 1,178 degree,,1,Speaker Specifications: 8 ohm / 10 W,,,,Android,4K Smart,280 cd/m2,,"{'Wi-Fi Type': 'IEEE 802.11 a/b/g/n 2.4 GHz + 5 GHz', 'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Operating System Present': 'Yes', 'Screen Mirroring': 'Yes', 'Processor': 'CA53', 'Battery Type': 'AAA', 'Number of Cores': 'dual-core', 'Supported App - Hotstar': 'Yes', 'Storage Capacity': '8GB', 'RAM': '1GB', 'Graphic Processor': 'MaliT720 x 2 Cores'}"
https://gadgets.ndtv.com/sony-55-inch-led-ultra-hd-4k-tv-kd-55x7002e-11528,https://i.gadgets360cdn.com/products/televisions/large/1548155105_832_sony_55-inch-led-ultra-hd-4k-tv-kd-55x7002e.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Sony,"Sony 55 Inches Ultra HD (4K) LCD Smart TV (KD-55X7002E, Black)",55 Inch LED Ultra HD (4K) TV (KD-55X7002E),KD-55X7002E,"₹ 93,700",19,16,0,0,16,68,55 inch,LED,4K,3,3,Yes,Black,20 W,2,3840x2160,"172 W, 0.5 W (Standby)",Yes,96.5 cm x 72.1 cm x 27.9 cm,Yes,16.2 kg,124.2 cm x 78.4 cm x 35.6 cm,200,2018,17.4 kg,No,,,No,1 Side,No,No,,"Dolby Digital, Dolby Digital Plus, Dolby Pulse, DTS Digital Surround",1,Bass Reflex Speaker,Yes,,MPEG1/MPEG2TS/AVCHD/MP4/AVI/WMV/LPCM/MP3/WMA/JPEG,Android,X7002F,,,"{'Wi-Fi Type': 'Wi-Fi Certified 802.11b/g/n', 'Picture Engine': '4K X-Reality PRO', 'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Operating System Present': 'Yes', 'Stand Type': 'Table Top', 'Screen Mirroring': 'Yes', 'Storage Capacity': '4GB'}"
https://gadgets.ndtv.com/sony-65-inch-led-ultra-hd-4k-tv-kd-65x9000e-11540,https://i.gadgets360cdn.com/products/televisions/large/1548155120_832_sony_65-inch-led-ultra-hd-4k-tv-kd-65x9000e.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Sony,"Sony 65 Inches Ultra HD (4K) LCD TV (KD-65X9000E, Black)",65 Inch LED Ultra HD (4K) TV (KD-65X9000E),KD-65X9000E,"₹ 204,900",,0,0,0,0,0,65 inch,LED,4K,3,4,Yes,Black,20 W,2,3840x2160,"172 W, 0.5 W (Standby)",Yes,96.5 cm x 72.1 cm x 27.9 cm,Yes,16.2 kg,124.2 cm x 78.4 cm x 35.6 cm,100,2018,17.4 kg,No,,,No,1 Side,No,Component Video Y/Pb/Pr Input: 1 Rear Hybrid with Composite,,"Dolby Digital, Dolby Digital Plus, Dolby Pulse, DTS Digital Surround",1,Bass Reflex Speaker,Yes,,MPEG1/MPEG2TS/AVCHD/MP4/AVI/WMV/LPCM/MP3/WMA/JPEG,Android,X7002F,,,"{'Wi-Fi Type': 'Wi-Fi Certified 802.11a/b/g/n/ac', 'Picture Engine': '4K X-Reality PRO', 'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Operating System Present': 'Yes', 'Stand Type': 'Table Top', 'Screen Mirroring': 'Yes', 'Processor': 'Picture Processor: 4K HDR Processor X1', 'Storage Capacity': '16GB'}"
https://gadgets.ndtv.com/cloudwalker-43-inch-led-full-hd-tv-43af04x-9496,https://i.gadgets360cdn.com/products/televisions/large/1548153287_832_cloudwalker_43-inch-led-full-hd-tv-43af04x.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,CloudWalker,CloudWalker Spectra 109cm (43 inch) Full HD LED TV(43AF04X),43 Inch LED Full HD TV (43AF04X),43AF04X,"₹ 17,499",6,0,0,17,33,50,43 inch,LED,Full-HD,2,2,Yes,Black,8 W x 2,2,1920x1080,"75 W, 0.5 W (Standby)",Yes,972 mm x 565 mm x 92 mm,Yes,7 kg,970 mm x 206 mm x 616 mm,60,2017,8.5 KG,No,"""16:09""",4000:1 (Static) (Static),No,,,,,Dolby Digital Sound,1,,,,,Android,Cloud TV,,Yes,"{'Wi-Fi Type': 'In-built Wi-Fi', 'Picture Engine': 'XLuminous', 'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Operating System Present': 'Yes', 'Screen Mirroring': 'Yes', 'Processor': 'CPU - Cortex A7', 'Supported App - Hotstar': 'Yes', 'Storage Capacity': '8GB', 'RAM': '1GB', 'Graphic Processor': 'GPU - Mali 400'}"
https://gadgets.ndtv.com/vu-40-inch-led-ultra-hd-4k-tv-led40k16-11618,https://i.gadgets360cdn.com/products/televisions/large/1548155200_832_vu_40-inch-led-ultra-hd-4k-tv-led40k16.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Vu,,40 Inch LED Ultra HD (4K) TV (LED40K16),LED40K16,,,0,0,0,0,0,39 inch,LED,4K,3,4,Yes,Black,14 W,2,3840x2160,"70 W, 0.5 W (Standby)",,886 mm x 517 mm x 84 mm,Yes,8.7 kg,886 mm x 562 mm x 205 mm,60,2017,8.9 kg,No,"16:09, 16:1, Auto, Zoom 1, Zoom 2",1000000:1 Dynamic,No,1,No,Component Input Y / Pb / Pr: 1,178 Degree,"Dolby Digital, dbx-tv, Total Sonics, Total Surround",1,,Yes,1,,,,,,"{'Wi-Fi Type': 'IEEE 802.11 b/g/n/2.4 GHz', 'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Digital Audio Output': '1', 'Operating System Present': 'Yes', 'Stand Type': 'Tabletop', 'Screen Mirroring': 'Yes', 'Processor': 'Quad Core Processor', 'Battery Type': 'AAA', 'Number of Cores': 'quad-core', 'Smart Remote': 'Yes', 'Digital Noise Filter': 'Yes'}"
https://gadgets.ndtv.com/micromax-32-inch-led-hd-ready-tv-l32t8361hd-10357,https://i.gadgets360cdn.com/products/televisions/large/1548154090_832_micromax_32-inch-led-hd-ready-tv-l32t8361hd.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Micromax,,32 Inch LED HD Ready TV (L32T8361HD),L32T8361HD,,,0,0,0,0,0,32 inch,LED,HD-Ready,2,2,No,Black,20 W,2,1366x768,"45 W, 0.5 W (Standby)",Yes,733 mm x 436 mm x 91 mm,No,,,60,2017,5.3 Kg,No,16:09,3000:01:00 (Static),No,RF Input: 1,No,,170 degree,Class D Amp With Stereo Digital Processing,,Box,Yes,Yes,"MPEG, MP4, AVI",,,250 nits,Yes,"{'Wi-Fi Type': 'No', 'Supported Audio Formats': 'MP3/AAC', 'Picture Engine': 'Image Analysis With Noise Reduction', 'Digital Audio Output': 'No', 'Audio Out': 'No', 'PC D-sub': 'Yes', 'Smart Remote': 'No', 'Digital Noise Filter': 'Yes', 'NFC Support': 'No', 'Picture And Picture (PAP)': 'No', 'Remote Charger': 'No'}"
https://gadgets.ndtv.com/mitashi-49-inch-led-ultra-hd-4k-tv-mide050v03fs-10713,https://i.gadgets360cdn.com/products/televisions/large/1548154360_832_mitashi_49-inch-led-ultra-hd-4k-tv-mide050v03fs.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Mitashi,"Mitashi 49 Inches Ultra HD (4K) LED Smart TV (MIDE050V03FS, Black)",49 Inch LED Ultra HD (4K) TV (MIDE050V03FS),MIDE050V03,"₹ 50,999",2,0,0,0,0,100,49 inch,LED,4K,2,2,Yes,Black,20 W,2,3840x2160,"135 W, 0.5 W (Standby)",,1100 mm x 90 mm x 636 mm,Yes,10.50 Kg,1100 mm x 220 mm x 694 mm,60,2016,10.90 kg,No,16:09,5500:1 Static.550000:1 Dynamic,No,,,,178 degree,,1,Speaker Specifications: 8 ohm / 10 W,,,,Android,4K Smart,280 cd/m2,,"{'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Operating System Present': 'Yes', 'Screen Mirroring': 'Yes', 'Processor': 'CA53', 'Battery Type': 'AAA', 'Supported App - Hotstar': 'Yes', 'Storage Capacity': '8GB', 'RAM': '1GB', 'Graphic Processor': 'MaliT720 x 2 Cores'}"
https://gadgets.ndtv.com/sony-32-inch-led-hd-ready-tv-klv-32w512d-10274,https://i.gadgets360cdn.com/products/televisions/large/1548154022_832_sony_32-inch-led-hd-ready-tv-klv-32w512d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Sony,"Sony 32 Inches HD Ready LED Smart TV (KLV-32W512D, Black)",32 Inch LED HD Ready TV (KLV-32W512D),KLV-32W512D,"₹ 23,999",557,7,1,5,26,60,32 inch,LED,HD-Ready,2,2,Yes,Black,8 W x 2,2,1366x768,"56 W, 0.5 W (Standby)",,738 mm x 441 mm x 65 mm,Yes,6.4 kg,738 mm x 470 mm x 178 mm,200,2016,6.9 kg,No,"16:09, Wide Mode: Wide Zoom / Normal / Full / Zoom, Wide Mode for PC: Normal / Full 1 / Full 2, Auto Wide Mode",,No,1 Rear,,Component Video Y / Pb / Pr Input: 1 Bottom Hybrid with Composite,178 Degree,"Dolby Digital, Dolby Digital Plus, Dolby Pulse",1,Clear Phase Speaker,Yes,,,Linux,Bravia,,,"{'Wi-Fi Type': 'Wi-Fi Direct', 'Picture Engine': 'X - Reality Pro', 'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Operating System Present': 'Yes', 'Screen Mirroring': 'Yes', 'Battery Type': 'AAA', 'Audio Out': '1 Side / Hybrid with HP and Subwoofer Output'}"
https://gadgets.ndtv.com/samsung-50-inch-led-ultra-hd-4k-tv-50mu6100-11472,https://i.gadgets360cdn.com/products/televisions/large/1548155042_832_samsung_50-inch-led-ultra-hd-4k-tv-50mu6100.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Samsung,"Samsung 50 Inches Ultra HD (4K) LED Smart TV (50MU6100, Black)",50 Inch LED Ultra HD (4K) TV (50MU6100),50MU6100,"₹ 69,000",8,13,13,0,13,63,50 inch,LED,4K,2,3,Yes,Black,20 W,2,3840x2160,"185 W, 0.5 W (Standby)",Yes,1128.9 mm x 654.4 mm x 63.2 mm,Yes,11.5 kg,1128.9 mm x 723.7 mm x 310.5 mm,100,2017,"Package DimensionWxHxD: 1396.0 x 760.0 x 170.0 mm, Package Weight: 18.9 kg",No,,5000000:1 Static,No,1/1Common Use for Terrestrial/0,No,,,"Dolby Digital Plus, DTS Codec",1,2 Channel Down Firing with Bass Reflex,Yes,,,Tizen,Series 6,,,"{'Wi-Fi Type': 'Wi-Fi Direct', 'Picture Engine': 'UHD Up-scaling', 'Digital Audio Output': '1', 'Stand Type': 'V-Shape Silver', 'Processor': 'Quad-core', 'Number of Cores': 'quad-core', 'Composite In (Audio Video Cable)': '1(Common Use for Component Y) AV', 'Smart Remote': 'Yes'}"
https://gadgets.ndtv.com/lg-32-inch-led-hd-ready-tv-32lk628bptf-9246,https://i.gadgets360cdn.com/products/televisions/large/1548153061_832_lg_32-inch-led-hd-ready-tv-32lk628bptf.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,LG,LG 32 Inches HD Ready LED Smart TV (32LK628BPTF),32 Inch LED HD Ready TV (32LK628BPTF),32LK628BPTF,"₹ 20,990",38,8,3,5,24,61,32 inch,LED,HD-Ready,1,3,Yes,Black,35 W,2,1366x768,0.3 W (Standby),Yes,73.9 cm x 46.1 cm x 9.2 cm,Yes,5.8 kg,73.9 cm x 47.2 cm x 16.8 cm,60,2018,5.9 kg,No,16:09,,No,1,No,"Component In (Y,Pb,Pr Plus Audio): 1 (Composite/Component Common)",,"Dolby Digital Decoder, DTS Decoder",,,Yes,,MPEG,WebOS,,,DTS Virtual: X,"{'Wi-Fi Type': 'WiFi Direct', 'Supported Audio Formats': 'Audio Codec: AC3 (Dolby Digital), EAC3, HE-AAC, AAC, MP2, MP3, PCM, DTS, DTS-HD, DTS Express, WMA', 'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Digital Audio Output': '1', 'Operating System Present': 'Yes', 'Screen Mirroring': 'Yes', 'Smart Remote': 'Yes'}"
