link,Brand,Model,Company,picture,Price in India,1 stars,2 stars,4 stars,3 stars,5 stars,total_ratings,RAM,Size,SSD,Colours,Operating system,Hard disk,Model Number,Processor,Graphics Processor,Dedicated Graphics,Finger Print Sensor,Resolution,Wi-Fi standards supported,Weight (kg),Dimensions (mm),Bluetooth version,Number of USB Ports,Series,Internal Mic,Touch Screen,Base Clock Speed,Graphics Processor,Product Name,Touchpad,Battery Cell,Pointer Device,USB Ports,Cache,Mic In,Speakers,Multi Card Slot,RJ45 (LAN),Dedicated Graphics,HDMI Port,Ethernet,Battery Life (up to hours),Dedicated Graphic Memory Type,Expandable RAM up to (GB),other_info
https://gadgets.ndtv.com/lenovo-thinkpad-t460p-6295,Lenovo,ThinkPad T460P,lenovo,https://i.gadgets360cdn.com/products/laptops/large/1546453829_635_lenovo_thinkpad-t460p.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,0,0,0,0,,8GB,14.00-inch,256GB,Black,Windows 7,No,T460P,Intel Core i5 6300U,,,No,,,1.72,342.90 x 238.76 x 25.40,,,ThinkPad,,,2.5 GHz,,,,,,,,,,,,,,,,,,"{'Headphone and Mic Combo Jack': 'Yes', 'Battery Capacity (WHR)': '46', 'Dedicated Graphic Memory': '2GB', 'Launched': '8th July 2020', 'Model Name': 'RedmiBook 16'}"
https://gadgets.ndtv.com/acer-nitro-5-np515-51-7767#gallery,Acer,Nitro 5 NP515-51,acer,https://i.gadgets360cdn.com/products/laptops/large/1546455764_635_acer_nitro-5-np515-51.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 75,990",15,0,23,15,46,13,8GB,15.60-inch,No,Black,Windows 10 Home,1TB,5 NP515-51,Intel Core i5,,,No,,,,,,,Nitro,,,,,"Acer Nitro 5 NP515-51 Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",,,,,,,,,,,,,,,,"{'Web Camera': 'No', 'Headphone and Mic Combo Jack': 'Yes', 'Battery Capacity (WHR)': '41', 'Launched': '14th August 2020', 'Model Name': 'RedmiBook Air 13', 'Thickness': '12.99'}"
https://gadgets.ndtv.com/hp-envy-j107tx-6358,HP,Envy J107TX,hp,https://i.gadgets360cdn.com/products/laptops/large/1546453893_635_hp_envy-j107tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 82,429",50,0,0,0,50,2,12GB,14.00-inch,No,Silver,Windows 10,1TB,J107TX,Intel Core i5,,,No,,,,,,,Envy,,,,,"HP Envy J107TX Laptop (Windows 10, 12GB RAM, 1000GB HDD, Intel Core i5, Silver, 14.0 Inch)",,,,,,,,,,,,,,,,"{'Web Camera': 'No', 'Headphone and Mic Combo Jack': 'Yes', 'Battery Capacity (WHR)': '46', 'Burst Clock Speed': '4900 GHz', 'Backlit Keyboard': 'No', 'Dedicated Graphic Memory': '2GB', 'Launched': '11th June 2020', 'Model Name': 'Mi Notebook 14 Horizon Edition', 'Material': 'Magnesium Aluminum Alloy (Case material)', 'Refresh Rate': '60Hz'}"
https://gadgets.ndtv.com/acer-swift-7-sf713-51-7277,Acer,Swift 7 SF713-51,acer,https://i.gadgets360cdn.com/products/laptops/large/1546455217_635_acer_swift-7-sf713-51.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 99,999",33,0,0,11,56,9,8GB,13.30-inch,No,Black,Windows 10 Home,256GB,7 SF713-51,Intel Core i5,,,No,,,,,,,Swift,,,,,"Acer Swift 7 SF713-51 Laptop (Windows 10, 8GB RAM, 256GB HDD, Intel Core i5, Gold, 13.3 inch)",,,,,,,,,,,,,,,,"{'Web Camera': 'Yes', 'Battery Capacity (WHR)': '60', 'Backlit Keyboard': 'Yes', 'Dedicated Graphic Memory': '2GB', 'Launched': '12th June 2020', 'Model Name': 'Mi Notebook Pro 15'}"
https://gadgets.ndtv.com/acer-aspire-e-e1-572-7444,Acer,Aspire E E1-572,acer,https://i.gadgets360cdn.com/products/laptops/large/1546455416_635_acer_aspire-e-e1-572.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 37,350",50,0,33,0,17,6,4GB,15.60-inch,No,Black,Windows 8,500GB,E1-572,Intel Core i5,,,No,,,,,,,Aspire E,,,,,"Acer Aspire E E1-572 Laptop (Linux, 4GB RAM, 500GB HDD, Intel Core i5, Black, 15.6 inch)",,,,,,,,,,,,,,,,"{'Web Camera': 'Yes', 'Battery Capacity (WHR)': '40', 'Launched': '26th May 2020', 'Refresh Rate': '60Hz'}"
https://gadgets.ndtv.com/asus-vivobook-s14-s410ua-eb630t-7990,Asus,VivoBook S14 S410UA-EB630T,asus,https://i.gadgets360cdn.com/products/laptops/large/1546455988_635_asus_vivobook-s14-s410ua-eb630t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 62,990",7,0,40,7,47,15,8GB,14.00-inch,No,Gold,Windows 10 Home,256GB,S14 S410UA-EB630T,Intel Core i5,,,No,,,,,,,VivoBook,,,,,"Asus Vivobook S14 S410UA-EB630T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Gold, 14.0 Inch)",,,,,,,,,,,,,,,,"{'Web Camera': 'Yes', 'Headphone and Mic Combo Jack': 'Yes', 'Battery Capacity (WHR)': '55', 'Backlit Keyboard': 'Yes', 'Launched': '14th August 2020', 'Model Name': 'Redmi G', 'Refresh Rate': '60Hz'}"
https://gadgets.ndtv.com/acer-aspire-e-e15-es1-521-7463,Acer,Aspire E E15-ES1-521,acer,https://i.gadgets360cdn.com/products/laptops/large/1546455433_635_acer_aspire-e-e15-es1-521.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 20,455",15,8,15,8,54,26,4GB,15.60-inch,No,Black,Linux,1TB,E15-ES1-521,AMD APU Quad Core A8,,,No,,,,,,,Aspire E,,,,,"Acer Aspire E E15-ES1-521 Laptop (Linux, 4GB RAM, 1000GB HDD, AMD Black, 15.6 inch)",,,,,,,,,,,,,,,,"{'Headphone and Mic Combo Jack': 'Yes', 'Battery Capacity (WHR)': '40', 'Dedicated Graphic Memory': '2GB', 'Launched': '8th July 2020', 'Model Name': 'RedmiBook 14 II'}"
https://gadgets.ndtv.com/iball-compbook-exemplaire-7219,iBall,CompBook Exemplaire,iball,https://i.gadgets360cdn.com/products/laptops/large/1546455163_635_iball_compbook-exemplaire.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 12,780",32,7,7,5,49,41,2GB,14.00-inch,No,Cobalt Brown,Windows 10 Home,32GB,Exemplaire,Intel Atom Quad Core,,,No,,,,,,,CompBook,,,,,"iBall Compbook Exemplaire Laptop (Windows 10, 2GB RAM, 32GB HDD, Intel Atom, Brown, 14 inch)",,,,,,,,,,,,,,,,"{'Web Camera': 'Yes', 'Battery Capacity (WHR)': '46', 'Launched': '26th May 2020', 'Refresh Rate': '60Hz'}"
https://gadgets.ndtv.com/iball-compbook-m500-7868,iBall,CompBook M500,iball,https://i.gadgets360cdn.com/products/laptops/large/1546455865_635_iball_compbook-m500.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 11,990",18,5,21,7,50,296,4GB,14.00-inch,No,Cobalt Blue,Windows 10 Home,32GB,M500,Intel Celeron Dual Core,,,No,,,,,,,CompBook,,,,,"iBall Compbook M500 Laptop (Windows 10, 4GB RAM, 32GB HDD, Intel Celeron, Cobalt Blue, 14.0 Inch)",,,,,,,,,,,,,,,,"{'Web Camera': 'Yes', 'Headphone and Mic Combo Jack': 'Yes', 'Battery Capacity (WHR)': '46', 'Dedicated Graphic Memory': '2GB', 'Launched': '29th August 2019', 'Model Name': 'RedmiBook 14 Pro', 'Material': 'Metal'}"
https://gadgets.ndtv.com/lenovo-ideapad-n42-7026,Lenovo,IdeaPad N42,lenovo,https://i.gadgets360cdn.com/products/laptops/large/1546454960_635_lenovo_ideapad-n42.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,0,0,0,0,,4GB,,16GB,Black,Chrome OS,No,N42,Intel Celeron Dual Core,,,No,,802.11 ac,2.1,112.78 x 147.32 x 15.24,4.2,,IdeaPad,,,,,,,,,,,,,,,,,,,,,"{'Web Camera': 'Yes', 'Headphone and Mic Combo Jack': 'Yes', 'Battery Capacity (WHR)': '46', 'Burst Clock Speed': '4100 GHz', 'Launched': '5th November 2020', 'Battery Capacity (mAh)': '3220'}"
https://gadgets.ndtv.com/iball-compbook-m500-7868#gallery,iBall,CompBook M500,iball,https://i.gadgets360cdn.com/products/laptops/large/1546455865_635_iball_compbook-m500.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 11,990",18,5,21,7,50,296,4GB,14.00-inch,No,Cobalt Blue,Windows 10 Home,32GB,M500,Intel Celeron Dual Core,,,No,,,,,,,CompBook,,,,,"iBall Compbook M500 Laptop (Windows 10, 4GB RAM, 32GB HDD, Intel Celeron, Cobalt Blue, 14.0 Inch)",,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/iball-flip-x5-7493,iBall,Flip X5,iball,https://i.gadgets360cdn.com/products/laptops/large/1546455454_635_iball_flip-x5.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 16,000",11,2,30,11,45,44,2GB,11.60-inch,No,Brown,Windows 10,32GB,X5,Intel Atom Quad Core,,,No,,,,,,,Flip,,,,,"iBall FLIP-X5 Laptop (Windows 10, 2GB RAM, 32GB HDD, Intel Atom, Brown, 11.6 inch)",,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/iball-flip-x5-7493#gallery,iBall,Flip X5,iball,https://i.gadgets360cdn.com/products/laptops/large/1546455454_635_iball_flip-x5.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 16,000",11,2,30,11,45,44,2GB,11.60-inch,No,Brown,Windows 10,32GB,X5,Intel Atom Quad Core,,,No,,,,,,,Flip,,,,,"iBall FLIP-X5 Laptop (Windows 10, 2GB RAM, 32GB HDD, Intel Atom, Brown, 11.6 inch)",,,,,,,,,,,,,,,,"{'Launched': '5th January 2021 (expected)', 'Internal storage': '128GB', 'Accelerometer': 'Yes', 'Proximity sensor': 'Yes', 'Form factor': 'Touchscreen', 'Battery capacity (mAh)': '4820', 'Bluetooth': 'Yes, v 5.10', 'Touchscreen': 'Yes', 'Screen size (inches)': '6.67', 'Wi-Fi': 'Yes', 'Front camera': '16-megapixel', 'Rear camera': '108-megapixel (f/1.75, 2.1-micron) + 8-megapixel (f/2.2) + 2-megapixel (1.75-micron) + 2-megapixel (1.75-micron)', 'Weight (g)': '215.00', 'Expandable storage': 'Yes', 'Gyroscope': 'Yes', 'Fast charging': 'Proprietary', 'Ambient light sensor': 'Yes', 'Rear flash': 'Yes', 'GPS': 'Yes', 'Rear autofocus': 'Yes', 'Expandable storage up to (GB)': '512', 'Expandable storage type': 'microSD', 'Processor make': 'Qualcomm Snapdragon 750G', 'Number of SIMs': '2', '4G/ LTE': 'Yes', 'USB Type-C': 'Yes', 'GSM/CDMA': 'GSM', 'SIM 2': 'SIM 2', '3G': 'Yes', 'Supports 4G in India (Band 40)': 'Yes', 'SIM Type': 'Nano-SIM', 'SIM 1': 'SIM 1', 'Protection type': 'Gorilla Glass', 'Wi-Fi Direct': 'Yes', '5G': 'Yes', 'Launched in India': 'No', 'Fingerprint sensor': 'Yes', 'Aspect ratio': '20:9', 'Skin': 'MIUI 12'}"
https://gadgets.ndtv.com/hp-pavilion-x360-14-cd0087tu-7670,HP,Pavilion X360 14-CD0087TU,hp,https://i.gadgets360cdn.com/products/laptops/large/1546455641_635_hp_pavilion-x360-14-cd0087tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 72,000",8,0,8,0,83,12,8GB,14.00-inch,No,Mineral Silver,Windows 10 Home,128GB,X360 14-CD0087TU,Intel Core i5,,,No,,,,,,,Pavilion,,,,,"HP Pavilion X360 14-CD0087TU Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Silver, 14.0 Inch)",,,,,,,,,,,,,,,,"{'Internal storage': '128GB', 'Accelerometer': 'Yes', 'Proximity sensor': 'Yes', 'Form factor': 'Touchscreen', 'Battery capacity (mAh)': '5000', 'Bluetooth': 'Yes, v 5.10', 'Touchscreen': 'Yes', 'Screen size (inches)': '6.53', 'Wi-Fi': 'Yes', 'Front camera': '13-megapixel', 'Rear camera': '48-megapixel (f/1.79, 1.6-micron) + 8-megapixel (f/2.2) + 2-megapixel (1.75-micron)', 'Weight (g)': '199.00', 'Expandable storage': 'Yes', 'Gyroscope': 'Yes', 'Fast charging': 'Proprietary', 'Ambient light sensor': 'Yes', 'Rear flash': 'Yes', 'GPS': 'Yes', 'Rear autofocus': 'Yes', 'Expandable storage up to (GB)': '512', 'Expandable storage type': 'microSD', 'Processor make': 'MediaTek Dimensity 800U', 'Number of SIMs': '2', '4G/ LTE': 'Yes', 'USB Type-C': 'Yes', 'GSM/CDMA': 'GSM', 'SIM 2': 'SIM 2', '3G': 'Yes', 'Supports 4G in India (Band 40)': 'Yes', 'SIM Type': 'Nano-SIM', 'SIM 1': 'SIM 1', 'Protection type': 'Gorilla Glass', 'Wi-Fi Direct': 'Yes', '5G': 'Yes', 'Fingerprint sensor': 'Yes', 'Aspect ratio': '19.5:9', 'Skin': 'MIUI 12'}"
https://gadgets.ndtv.com/lenovo-59-442014-7196,Lenovo,59-442014,lenovo,https://i.gadgets360cdn.com/products/laptops/large/1546455140_635_lenovo_59-442014.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,0,0,0,0,,4GB,13.30-inch,No,Silver,Windows 8.1,500GB,59-442014,Intel Core i5 4th Gen,,,No,,,1.6,221.20 x 33.00 x 43.94,,,,,,1.7 GHz,,,,6,,,,,,,,,,,,,,"{'Web Camera': 'Yes', 'Dedicated Graphic Memory': '2GB', 'Launched': '10th December 2019'}"
https://gadgets.ndtv.com/hp-stream-13-c019tu-7457,HP,Stream 13-C019TU,hp,https://i.gadgets360cdn.com/products/laptops/large/1546455428_635_hp_stream-13-c019tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 15,990",19,4,15,0,62,47,2GB,13.30-inch,No,Horizon Blue,Windows 8.1,32GB,13-C019TU,Intel Celeron Dual Core,,,No,,,,,,,Stream,,,,,"HP Stream 13-C019TU Laptop (Windows 8.1, 2GB RAM, 32GB HDD, Intel Celeron, Horizon Blue, 13.3 inch)",,,,,,,,,,,,,,,,"{'Web Camera': 'Yes', 'Headphone and Mic Combo Jack': 'Yes', 'Battery Capacity (WHR)': '55', 'Backlit Keyboard': 'Yes', 'Launched': '5th August 2019', 'Model Name': 'Mi Gaming Laptop 2019', 'Refresh Rate': '144Hz'}"
https://gadgets.ndtv.com/hp-pavilion-15-p210tx-7467,HP,Pavilion 15-P210TX,hp,https://i.gadgets360cdn.com/products/laptops/large/1546455436_635_hp_pavilion-15-p210tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 53,900",20,0,20,0,60,5,8GB,15.60-inch,No,Silver,Windows 8.1,1TB,15-P210TX,Intel Core i5,,,No,,,,,,,Pavilion,,,,,"HP Pavilion 15-P210TX Laptop (Windows 8.1, 8GB RAM, 1000GB HDD, Intel Core i5, Silver, 15.6 inch)",,,,,,,,,,,,,,,,"{'Web Camera': 'Yes', 'Headphone and Mic Combo Jack': 'Yes', 'Backlit Keyboard': 'Yes', 'Launched': 'March 2019', 'Material': 'Metal'}"
https://gadgets.ndtv.com/dell-inspiron-5000-5567-6590,Dell,Inspiron 5000 5567,dell,https://i.gadgets360cdn.com/products/laptops/large/1546454359_635_dell_inspiron-5000-5567.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 32,953",13,5,27,12,44,214,4GB,15.60-inch,No,Grey,Windows 10 Home,1TB,5000 5567,Intel Core i5,,,No,,,,,,,Inspiron,,,,,"Dell Inspiron 5000 5567 Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Grey, 15.6 inch)",,,,,,,,,,,,,,,,"{'Web Camera': '1-megapixel', 'Battery Capacity (WHR)': '60', 'Backlit Keyboard': 'Yes', 'Launched': 'October 2019', 'Model Name': 'Mi Notebook Pro 15 Enhanced Edition', 'Material': 'Metal'}"
https://gadgets.ndtv.com/lenovo-ideapad-320s-8001,Lenovo,IdeaPad 320S,lenovo,https://i.gadgets360cdn.com/products/laptops/large/1546456000_635_lenovo_ideapad-320s.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 31,990",15,8,26,12,38,219,4GB,14.00-inch,No,Platinum Grey,Windows 10 Home,1TB,320S,Intel Core i3,,,No,,,,,,,IdeaPad,,,,,"Lenovo Ideapad 320S Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Mineral Grey, 14.0 Inch)",,,,,,,,,,,,,,,,"{'Launched': '26th November 2020', 'Internal storage': '128GB', 'Accelerometer': 'Yes', 'Proximity sensor': 'Yes', 'Form factor': 'Touchscreen', 'Battery capacity (mAh)': '4820', 'Bluetooth': 'Yes, v 5.10', 'Touchscreen': 'Yes', 'Screen size (inches)': '6.67', 'Wi-Fi': 'Yes', 'Front camera': '16-megapixel', 'Rear camera': '108-megapixel (f/1.75, 2.1-micron) + 8-megapixel (f/2.2) + 2-megapixel (1.75-micron) + 2-megapixel (1.75-micron)', 'Weight (g)': '215.00', 'Expandable storage': 'Yes', 'Gyroscope': 'Yes', 'Fast charging': 'Proprietary', 'Ambient light sensor': 'Yes', 'Rear flash': 'Yes', 'GPS': 'Yes', 'Rear autofocus': 'Yes', 'Expandable storage up to (GB)': '512', 'Expandable storage type': 'microSD', 'Processor make': 'Qualcomm Snapdragon 750G', 'Number of SIMs': '2', '4G/ LTE': 'Yes', 'USB Type-C': 'Yes', 'GSM/CDMA': 'GSM', 'SIM 2': 'SIM 2', '3G': 'Yes', 'Supports 4G in India (Band 40)': 'Yes', 'SIM Type': 'Nano-SIM', 'SIM 1': 'SIM 1', 'Protection type': 'Gorilla Glass', 'Wi-Fi Direct': 'Yes', '5G': 'Yes', 'Launched in India': 'No', 'Fingerprint sensor': 'Yes', 'Aspect ratio': '20:9', 'Skin': 'MIUI 12'}"
https://gadgets.ndtv.com/acer-predator-helios-300-ph315-51-51v7-7971#gallery,Acer,Predator Helios 300 PH315-51-51V7,acer,https://i.gadgets360cdn.com/products/laptops/large/1546455969_635_acer_predator-helios-300-ph315-51-51v7.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 64,889",5,2,22,5,67,976,8GB,15.60-inch,No,Shale Black,Windows 10 Home,128GB,Helios 300 PH315-51-51V7,Intel Core i5,,,No,,,,,,,Predator,,,,,"Acer Predator Helios 300 PH315-51-51V7 Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Red & Black, 15.6 inch)",,,,,,,,,,,,,,,,"{'Web Camera': 'No', 'Headphone and Mic Combo Jack': 'Yes', 'Battery Capacity (WHR)': '45', 'Burst Clock Speed': '4200 GHz', 'Launched': '28th May 2019', 'Model Name': 'RedmiBook 14'}"
https://gadgets.ndtv.com/acer-nitro-5-np515-51-7767,Acer,Nitro 5 NP515-51,acer,https://i.gadgets360cdn.com/products/laptops/large/1546455764_635_acer_nitro-5-np515-51.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 75,990",15,0,23,15,46,13,8GB,15.60-inch,No,Black,Windows 10 Home,1TB,5 NP515-51,Intel Core i5,,,No,,,,,,,Nitro,,,,,"Acer Nitro 5 NP515-51 Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",,,,,,,,,,,,,,,,"{'Web Camera': 'Yes', 'Battery Capacity (WHR)': '40', 'Launched': '26th May 2020', 'Refresh Rate': '60Hz'}"
https://gadgets.ndtv.com/dell-xps-13-78256iat1-7451,Dell,XPS 13 78256IAT1,dell,https://i.gadgets360cdn.com/products/laptops/large/1546455423_635_dell_xps-13-78256iat1.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 130,000",50,50,0,0,0,2,8GB,13.30-inch,No,Silver,Windows 8,256GB,13 78256IAT1,Intel Core i7,,,No,,,,,,,XPS,,,,,"Dell Xps 13 78256IAT1 Laptop (Windows 8, 8GB RAM, 256GB HDD, Intel Core i7, Silver, 13.3 inch)",,,,,,,,,,,,,,,,{'Web Camera': 'Yes'}
https://gadgets.ndtv.com/hp-elitebook-x360-1040-g7-price-in-india-94027,HP,EliteBook x360 1040 G7,hp,https://gadgets.ndtv.com/static/icons/laptop_icon.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,0,0,0,0,,8GB,,128GB,,Windows 10,,x360 1040 G7,Intel Core i5 10th Gen 10310U,,,,1080x1920 pixels,802.11 a/b/g/n/ac,,,5.0,,EliteBook,,,1.70 GHz,,,,,,,,,,,,,,,29,,,{'Web Camera': 'Yes'}
https://gadgets.ndtv.com/hp-spectre-x360-13-ae503tu-6119,HP,Spectre X360 13-AE503TU,hp,https://i.gadgets360cdn.com/products/laptops/large/1546453584_635_hp_spectre-x360-13-ae503tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 80,650",11,0,33,11,44,9,16GB,13.30-inch,No,Dark Ash Silver,Windows 10 Professional,512GB,X360 13-AE503TU,Intel Core i7,,,No,,,,,,,Spectre,,,,,"HP Spectre X360 13-AE503TU Laptop (Windows 10, 16GB RAM, 512GB HDD, Intel Core i7, Silver, 13.3 inch)",,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/acer-gateway-ne56r-7548#gallery,Acer,Gateway NE56R,acer,https://i.gadgets360cdn.com/products/laptops/large/1546455511_635_acer_gateway-ne56r.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 21,980",7,0,37,10,46,81,2GB,15.60-inch,No,Black,Linux,500GB,NE56R,Intel Pentium Dual Core,,,No,,,,,,,Gateway,,,,,"Acer Gateway NE56R Laptop (Linux, 2GB RAM, 500GB HDD, Intel Pentium, Black, 15.6 inch)",,,,,,,,,,,,,,,,"{'Web Camera': 'Yes', 'Headphone and Mic Combo Jack': 'Yes', 'Burst Clock Speed': '4800 GHz', 'Backlit Keyboard': 'Yes', 'Launched': '13th November 2019', 'Refresh Rate': '60Hz', 'Thickness': '1.62', 'Width': '35.79'}"
https://gadgets.ndtv.com/acer-gateway-ne56r-7548,Acer,Gateway NE56R,acer,https://i.gadgets360cdn.com/products/laptops/large/1546455511_635_acer_gateway-ne56r.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 21,980",7,0,37,10,46,81,2GB,15.60-inch,No,Black,Linux,500GB,NE56R,Intel Pentium Dual Core,,,No,,,,,,,Gateway,,,,,"Acer Gateway NE56R Laptop (Linux, 2GB RAM, 500GB HDD, Intel Pentium, Black, 15.6 inch)",,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/lenovo-ideapad-320e-15isk-8514,Lenovo,IdeaPad 320E-15ISK,lenovo,https://i.gadgets360cdn.com/products/laptops/large/1546456580_635_lenovo_ideapad-320e-15isk.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 24,990",22,10,24,15,29,170,4GB,15.60-inch,No,Onyx Black,DOS,1TB,320E-15ISK,Intel Core i3,,,No,,,,,,,IdeaPad,,,,,"Lenovo Ideapad 320E-15ISK Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, Onyx Black, 15.6 inch)",,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/acer-aspire-e-es1-533-c12k-7452#gallery,Acer,Aspire E ES1-533-C12K,acer,https://i.gadgets360cdn.com/products/laptops/large/1546455424_635_acer_aspire-e-es1-533-c12k.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 20,990",10,0,31,10,48,29,4GB,15.60-inch,No,Black,Windows 10 Home,500GB,ES1-533-C12K,Intel Celeron Dual Core,,,No,,,,,,,Aspire E,,,,,"Acer Aspire E ES1-533-C12K Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Celeron, Black, 15.6 inch)",,,,,,,,,,,,,,,,{'Web Camera': 'Yes'}
https://gadgets.ndtv.com/asus-zenbook-3-ux390ua-gs041t-7890,Asus,ZenBook 3 UX390UA-GS041T,asus,https://i.gadgets360cdn.com/products/laptops/large/1546455883_635_asus_zenbook-3-ux390ua-gs041t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 109,990",33,0,33,0,33,3,8GB,12.50-inch,No,Blue,Windows 10,512GB,UX390UA-GS041T,Intel Core i5,,,No,,,,,,,ZenBook 3,,,,,"Asus Zenbook 3 UX390UA-GS041T Laptop (Windows 10, 8GB RAM, 512GB HDD, Intel Core i5, Blue, 12.5 inch)",,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/dell-inspiron-15-5570-8538,Dell,Inspiron 15 5570,dell,https://i.gadgets360cdn.com/products/laptops/large/1546456621_635_dell_inspiron-15-5570.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 36,589",11,0,22,0,67,9,8GB,15.60-inch,No,Silver,Windows 10 Professional,256GB,15 5570,Intel Core i5,,,No,,,,,,,Inspiron,,,,,"Dell Inspiron 15 5570 Laptop (Windows 10 Home, 4GB RAM, 1000GB HDD, Intel Core i5, Licorice Black, 15.6 inch)",,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/lenovo-z59-7172,Lenovo,Z59,lenovo,https://i.gadgets360cdn.com/products/laptops/large/1546455113_635_lenovo_z59.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,0,0,0,0,,6GB,15.60-inch,No,Black,Windows 8.1,1TB,Z59,Intel Core i5,,,No,,,2.2,265.00 x 38.00 x 25.60,,3,,,,2.5 GHz,,,,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/acer-aspire-3-a315-51-7739,Acer,Aspire 3 A315-51,acer,https://i.gadgets360cdn.com/products/laptops/large/1546455739_635_acer_aspire-3-a315-51.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 25,490",15,3,28,9,45,93,4GB,15.60-inch,No,Black,Linux,1TB,A315-51,Intel Core i3,,,No,,,,,,,Aspire 3,,,,,"Acer Aspire 3 A315-51 Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",,,,,,,,,,,,,,,,"{'Web Camera': 'Yes', 'Burst Clock Speed': '3.2 GHz'}"
https://gadgets.ndtv.com/hp-pavilion-15-cc129tx-6391,HP,Pavilion 15-CC129TX,hp,https://i.gadgets360cdn.com/products/laptops/large/1546454114_635_hp_pavilion-15-cc129tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 58,990",11,4,21,6,58,81,8GB,15.60-inch,No,Mineral Silver,Windows 10,1TB,15-CC129TX,Intel Core i5,,,No,,,,,,,Pavilion,,,,,"HP Pavilion 15-CC129TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Mineral Silver)",,,,,,,,,,,,,,,,{'Web Camera': 'Yes'}
https://gadgets.ndtv.com/lenovo-ideapad-320-8000,Lenovo,IdeaPad 320,lenovo,https://i.gadgets360cdn.com/products/laptops/large/1546455999_635_lenovo_ideapad-320.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 15,807",19,6,24,10,42,"2,848",8GB,15.60-inch,No,Platinum Grey,Windows 10,1TB,320,AMD APU Quad Core A12,,,No,,,,,,,IdeaPad,,,,,"Lenovo Ideapad 320 Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Pentium, Onyx Black)",,,,,,,,,,,,,,,,"{'RAM Slots': '1', 'RJ11': 'Yes'}"
